Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Season
D1,21/10/06,Hertha,M'gladbach,2,1,H,0,0,D,2006-07
D1,21/10/06,Schalke 04,Hannover,2,1,H,2,0,H,2006-07
D1,21/10/06,Werder Bremen,Bayern Munich,3,1,H,2,1,H,2006-07
D1,21/10/06,Wolfsburg,Stuttgart,1,1,D,1,1,D,2006-07
D1,22/10/06,Ein Frankfurt,Nurnberg,2,2,D,1,1,D,2006-07
D1,22/10/06,Leverkusen,Hamburg,1,2,A,1,0,H,2006-07
D1,27/10/06,Mainz,Werder Bremen,1,6,A,0,3,A,2006-07
D1,28/10/06,Bayern Munich,Ein Frankfurt,2,0,H,2,0,H,2006-07
D1,28/10/06,Bochum,Wolfsburg,0,1,A,0,1,A,2006-07
D1,28/10/06,Cottbus,Hertha,2,0,H,0,0,D,2006-07
D1,28/10/06,Hamburg,Hannover,0,0,D,0,0,D,2006-07
D1,28/10/06,M'gladbach,Leverkusen,0,2,A,0,1,A,2006-07
D1,28/10/06,Nurnberg,Dortmund,1,1,D,0,0,D,2006-07
D1,29/10/06,Bielefeld,Aachen,5,1,H,2,0,H,2006-07
D1,29/10/06,Stuttgart,Schalke 04,3,0,H,1,0,H,2006-07
D1,3/11/2006,Hannover,Bochum,0,2,A,0,1,A,2006-07
D1,4/11/2006,Aachen,Stuttgart,2,4,A,1,2,A,2006-07
D1,4/11/2006,Dortmund,Bielefeld,1,1,D,0,0,D,2006-07
D1,4/11/2006,Hertha,Nurnberg,2,1,H,1,0,H,2006-07
D1,4/11/2006,Leverkusen,Mainz,1,1,D,1,1,D,2006-07
D1,4/11/2006,Werder Bremen,Cottbus,1,1,D,0,0,D,2006-07
D1,4/11/2006,Wolfsburg,Hamburg,1,0,H,1,0,H,2006-07
D1,5/11/2006,Ein Frankfurt,M'gladbach,1,0,H,0,0,D,2006-07
D1,5/11/2006,Schalke 04,Bayern Munich,2,2,D,2,1,H,2006-07
D1,7/11/2006,Dortmund,Aachen,0,0,D,0,0,D,2006-07
D1,7/11/2006,Mainz,Wolfsburg,1,2,A,1,1,D,2006-07
D1,7/11/2006,Nurnberg,Werder Bremen,1,2,A,0,1,A,2006-07
D1,7/11/2006,Stuttgart,Hamburg,2,0,H,0,0,D,2006-07
D1,8/11/2006,Bayern Munich,Hannover,0,1,A,0,1,A,2006-07
D1,8/11/2006,Bielefeld,Hertha,2,2,D,1,1,D,2006-07
D1,8/11/2006,Bochum,Leverkusen,1,3,A,0,2,A,2006-07
D1,8/11/2006,Cottbus,Ein Frankfurt,0,1,A,0,1,A,2006-07
D1,8/11/2006,M'gladbach,Schalke 04,0,2,A,0,2,A,2006-07
D1,10/11/2006,Werder Bremen,Dortmund,1,3,A,1,1,D,2006-07
D1,11/11/2006,Ein Frankfurt,Bielefeld,0,3,A,0,1,A,2006-07
D1,11/11/2006,Hamburg,M'gladbach,1,1,D,0,0,D,2006-07
D1,11/11/2006,Hertha,Bochum,3,3,D,1,2,A,2006-07
D1,11/11/2006,Leverkusen,Bayern Munich,2,3,A,0,1,A,2006-07
D1,11/11/2006,Schalke 04,Mainz,4,0,H,3,0,H,2006-07
D1,11/11/2006,Wolfsburg,Cottbus,0,0,D,0,0,D,2006-07
D1,12/11/2006,Aachen,Nurnberg,1,1,D,0,1,A,2006-07
D1,12/11/2006,Hannover,Stuttgart,1,2,A,1,0,H,2006-07
D1,17/11/06,Bochum,Ein Frankfurt,4,3,H,3,2,H,2006-07
D1,18/11/06,Aachen,Werder Bremen,2,2,D,1,0,H,2006-07
D1,18/11/06,Bayern Munich,Stuttgart,2,1,H,2,1,H,2006-07
D1,18/11/06,Cottbus,Schalke 04,2,4,A,2,2,D,2006-07
D1,18/11/06,Dortmund,Hertha,1,2,A,1,2,A,2006-07
D1,18/11/06,Mainz,Hamburg,0,0,D,0,0,D,2006-07
D1,18/11/06,Nurnberg,Leverkusen,3,2,H,1,1,D,2006-07
D1,19/11/06,Bielefeld,Wolfsburg,0,0,D,0,0,D,2006-07
D1,19/11/06,M'gladbach,Hannover,0,1,A,0,0,D,2006-07
D1,24/11/06,Schalke 04,Bochum,2,1,H,2,0,H,2006-07
D1,25/11/06,Ein Frankfurt,Dortmund,1,1,D,1,0,H,2006-07
D1,25/11/06,Hamburg,Bayern Munich,1,2,A,1,0,H,2006-07
D1,25/11/06,Hannover,Mainz,1,0,H,0,0,D,2006-07
D1,25/11/06,Hertha,Aachen,2,1,H,1,1,D,2006-07
D1,25/11/06,Werder Bremen,Bielefeld,3,0,H,2,0,H,2006-07
D1,25/11/06,Wolfsburg,Nurnberg,1,1,D,0,1,A,2006-07
D1,26/11/06,Leverkusen,Cottbus,3,1,H,1,0,H,2006-07
D1,26/11/06,Stuttgart,M'gladbach,1,0,H,1,0,H,2006-07
D1,1/12/2006,Mainz,Stuttgart,0,0,D,0,0,D,2006-07
D1,2/12/2006,Bayern Munich,M'gladbach,1,1,D,1,1,D,2006-07
D1,2/12/2006,Bielefeld,Leverkusen,0,0,D,0,0,D,2006-07
D1,2/12/2006,Bochum,Hamburg,2,1,H,1,1,D,2006-07
D1,2/12/2006,Cottbus,Hannover,0,1,A,0,1,A,2006-07
D1,2/12/2006,Dortmund,Wolfsburg,1,0,H,0,0,D,2006-07
D1,2/12/2006,Werder Bremen,Hertha,3,1,H,3,1,H,2006-07
D1,3/12/2006,Aachen,Ein Frankfurt,2,3,A,1,2,A,2006-07
D1,3/12/2006,Nurnberg,Schalke 04,0,0,D,0,0,D,2006-07
D1,8/12/2006,Leverkusen,Hertha,2,1,H,1,1,D,2006-07
D1,9/12/2006,Bayern Munich,Cottbus,2,1,H,1,0,H,2006-07
D1,9/12/2006,Ein Frankfurt,Werder Bremen,2,6,A,1,3,A,2006-07
D1,9/12/2006,Hamburg,Nurnberg,0,0,D,0,0,D,2006-07
D1,9/12/2006,Hannover,Bielefeld,1,1,D,0,0,D,2006-07
D1,9/12/2006,M'gladbach,Mainz,1,1,D,1,0,H,2006-07
D1,9/12/2006,Stuttgart,Bochum,1,0,H,0,0,D,2006-07
D1,10/12/2006,Schalke 04,Dortmund,3,1,H,2,0,H,2006-07
D1,10/12/2006,Wolfsburg,Aachen,1,2,A,0,0,D,2006-07
D1,15/12/06,Bochum,M'gladbach,2,0,H,1,0,H,2006-07
D1,16/12/06,Aachen,Hamburg,3,3,D,0,1,A,2006-07
D1,16/12/06,Bielefeld,Schalke 04,0,1,A,0,0,D,2006-07
D1,16/12/06,Cottbus,Stuttgart,0,0,D,0,0,D,2006-07
D1,16/12/06,Hertha,Ein Frankfurt,1,0,H,0,0,D,2006-07
D1,16/12/06,Mainz,Bayern Munich,0,4,A,0,2,A,2006-07
D1,16/12/06,Nurnberg,Hannover,3,1,H,1,1,D,2006-07
D1,17/12/06,Dortmund,Leverkusen,1,2,A,0,1,A,2006-07
D1,17/12/06,Werder Bremen,Wolfsburg,2,1,H,1,1,D,2006-07
D1,26/01/07,Dortmund,Bayern Munich,3,2,H,1,2,A,2006-07
D1,27/01/07,Bielefeld,Hamburg,1,1,D,0,1,A,2006-07
D1,27/01/07,Bochum,Mainz,0,1,A,0,1,A,2006-07
D1,27/01/07,Cottbus,M'gladbach,3,1,H,2,0,H,2006-07
D1,27/01/07,Ein Frankfurt,Schalke 04,1,3,A,0,1,A,2006-07
D1,27/01/07,Hertha,Wolfsburg,2,1,H,1,1,D,2006-07
D1,27/01/07,Nurnberg,Stuttgart,4,1,H,1,1,D,2006-07
D1,28/01/07,Aachen,Leverkusen,2,3,A,2,1,H,2006-07
D1,28/01/07,Werder Bremen,Hannover,3,0,H,1,0,H,2006-07
D1,30/01/07,Bayern Munich,Bochum,0,0,D,0,0,D,2006-07
D1,30/01/07,M'gladbach,Nurnberg,0,0,D,0,0,D,2006-07
D1,30/01/07,Stuttgart,Bielefeld,3,2,H,1,1,D,2006-07
D1,30/01/07,Wolfsburg,Ein Frankfurt,2,2,D,1,0,H,2006-07
D1,31/01/07,Hamburg,Cottbus,1,1,D,1,1,D,2006-07
D1,31/01/07,Hannover,Hertha,5,0,H,3,0,H,2006-07
D1,31/01/07,Leverkusen,Werder Bremen,0,2,A,0,1,A,2006-07
D1,31/01/07,Mainz,Dortmund,1,0,H,0,0,D,2006-07
D1,31/01/07,Schalke 04,Aachen,2,1,H,1,1,D,2006-07
D1,2/2/2007,Nurnberg,Bayern Munich,3,0,H,1,0,H,2006-07
D1,3/2/2007,Aachen,Hannover,1,4,A,1,3,A,2006-07
D1,3/2/2007,Bielefeld,M'gladbach,0,2,A,0,1,A,2006-07
D1,3/2/2007,Cottbus,Bochum,0,0,D,0,0,D,2006-07
D1,3/2/2007,Ein Frankfurt,Mainz,0,0,D,0,0,D,2006-07
D1,3/2/2007,Hertha,Hamburg,2,1,H,0,1,A,2006-07
D1,3/2/2007,Wolfsburg,Leverkusen,3,2,H,2,1,H,2006-07
D1,4/2/2007,Dortmund,Stuttgart,0,1,A,0,0,D,2006-07
D1,4/2/2007,Werder Bremen,Schalke 04,0,2,A,0,1,A,2006-07
D1,9/2/2007,Hannover,Wolfsburg,2,2,D,1,2,A,2006-07
D1,10/2/2007,Hamburg,Dortmund,3,0,H,2,0,H,2006-07
D1,10/2/2007,Leverkusen,Ein Frankfurt,2,2,D,1,1,D,2006-07
D1,10/2/2007,Mainz,Cottbus,4,1,H,3,1,H,2006-07
D1,10/2/2007,M'gladbach,Aachen,0,0,D,0,0,D,2006-07
D1,10/2/2007,Schalke 04,Hertha,2,0,H,0,0,D,2006-07
D1,10/2/2007,Stuttgart,Werder Bremen,4,1,H,3,1,H,2006-07
D1,11/2/2007,Bayern Munich,Bielefeld,1,0,H,1,0,H,2006-07
D1,11/2/2007,Bochum,Nurnberg,0,2,A,0,0,D,2006-07
D1,16/02/07,Ein Frankfurt,Stuttgart,0,4,A,0,3,A,2006-07
D1,17/02/07,Aachen,Bayern Munich,1,0,H,1,0,H,2006-07
D1,17/02/07,Dortmund,M'gladbach,1,0,H,1,0,H,2006-07
D1,17/02/07,Hertha,Mainz,1,2,A,1,0,H,2006-07
D1,17/02/07,Leverkusen,Hannover,0,1,A,0,1,A,2006-07
D1,17/02/07,Werder Bremen,Hamburg,0,2,A,0,1,A,2006-07
D1,17/02/07,Wolfsburg,Schalke 04,2,2,D,0,2,A,2006-07
D1,18/02/07,Bielefeld,Bochum,1,3,A,1,2,A,2006-07
D1,18/02/07,Nurnberg,Cottbus,1,0,H,0,0,D,2006-07
D1,23/02/07,Stuttgart,Hertha,0,0,D,0,0,D,2006-07
D1,24/02/07,Bayern Munich,Wolfsburg,2,1,H,1,0,H,2006-07
D1,24/02/07,Bochum,Aachen,2,2,D,1,1,D,2006-07
D1,24/02/07,Cottbus,Bielefeld,2,1,H,0,1,A,2006-07
D1,24/02/07,Hamburg,Ein Frankfurt,3,1,H,1,0,H,2006-07
D1,24/02/07,Hannover,Dortmund,4,2,H,0,0,D,2006-07
D1,24/02/07,Mainz,Nurnberg,2,1,H,2,0,H,2006-07
D1,25/02/07,M'gladbach,Werder Bremen,2,2,D,1,1,D,2006-07
D1,25/02/07,Schalke 04,Leverkusen,0,1,A,0,0,D,2006-07
D1,2/3/2007,Schalke 04,Hamburg,0,2,A,0,0,D,2006-07
D1,3/3/2007,Bielefeld,Nurnberg,3,2,H,1,1,D,2006-07
D1,3/3/2007,Ein Frankfurt,Hannover,2,0,H,0,0,D,2006-07
D1,3/3/2007,Hertha,Bayern Munich,2,3,A,0,2,A,2006-07
D1,3/3/2007,Leverkusen,Stuttgart,3,1,H,2,0,H,2006-07
D1,3/3/2007,Werder Bremen,Bochum,3,0,H,1,0,H,2006-07
D1,3/3/2007,Wolfsburg,M'gladbach,1,0,H,0,0,D,2006-07
D1,4/3/2007,Aachen,Mainz,2,1,H,0,1,A,2006-07
D1,4/3/2007,Dortmund,Cottbus,2,3,A,1,1,D,2006-07
D1,9/3/2007,Nurnberg,Ein Frankfurt,2,2,D,0,1,A,2006-07
D1,10/3/2007,Bochum,Dortmund,2,0,H,0,0,D,2006-07
D1,10/3/2007,Cottbus,Aachen,0,2,A,0,1,A,2006-07
D1,10/3/2007,Hannover,Schalke 04,1,1,D,1,1,D,2006-07
D1,10/3/2007,Mainz,Bielefeld,1,0,H,0,0,D,2006-07
D1,10/3/2007,M'gladbach,Hertha,3,1,H,1,0,H,2006-07
D1,10/3/2007,Stuttgart,Wolfsburg,0,0,D,0,0,D,2006-07
D1,11/3/2007,Bayern Munich,Werder Bremen,1,1,D,1,0,H,2006-07
D1,11/3/2007,Hamburg,Leverkusen,0,0,D,0,0,D,2006-07
D1,16/03/07,Hertha,Cottbus,0,1,A,0,0,D,2006-07
D1,17/03/07,Aachen,Bielefeld,2,0,H,0,0,D,2006-07
D1,17/03/07,Dortmund,Nurnberg,0,0,D,0,0,D,2006-07
D1,17/03/07,Ein Frankfurt,Bayern Munich,1,0,H,0,0,D,2006-07
D1,17/03/07,Hannover,Hamburg,0,0,D,0,0,D,2006-07
D1,17/03/07,Schalke 04,Stuttgart,1,0,H,0,0,D,2006-07
D1,17/03/07,Wolfsburg,Bochum,3,1,H,2,0,H,2006-07
D1,18/03/07,Leverkusen,M'gladbach,1,0,H,0,0,D,2006-07
D1,18/03/07,Werder Bremen,Mainz,2,0,H,0,0,D,2006-07
D1,30/03/07,Bielefeld,Dortmund,1,0,H,0,0,D,2006-07
D1,31/03/07,Bayern Munich,Schalke 04,2,0,H,1,0,H,2006-07
D1,31/03/07,Cottbus,Werder Bremen,0,0,D,0,0,D,2006-07
D1,31/03/07,Mainz,Leverkusen,1,3,A,0,2,A,2006-07
D1,31/03/07,M'gladbach,Ein Frankfurt,1,1,D,0,1,A,2006-07
D1,31/03/07,Nurnberg,Hertha,2,1,H,1,0,H,2006-07
D1,31/03/07,Stuttgart,Aachen,3,1,H,1,0,H,2006-07
D1,1/4/2007,Bochum,Hannover,2,0,H,2,0,H,2006-07
D1,1/4/2007,Hamburg,Wolfsburg,1,0,H,0,0,D,2006-07
D1,7/4/2007,Aachen,Dortmund,1,4,A,0,1,A,2006-07
D1,7/4/2007,Ein Frankfurt,Cottbus,1,3,A,0,0,D,2006-07
D1,7/4/2007,Hamburg,Stuttgart,2,4,A,0,3,A,2006-07
D1,7/4/2007,Hannover,Bayern Munich,1,2,A,1,0,H,2006-07
D1,7/4/2007,Hertha,Bielefeld,1,1,D,0,1,A,2006-07
D1,7/4/2007,Schalke 04,M'gladbach,2,0,H,0,0,D,2006-07
D1,7/4/2007,Wolfsburg,Mainz,3,2,H,1,1,D,2006-07
D1,8/4/2007,Leverkusen,Bochum,1,4,A,0,3,A,2006-07
D1,8/4/2007,Werder Bremen,Nurnberg,1,0,H,0,0,D,2006-07
D1,13/04/07,M'gladbach,Hamburg,0,1,A,0,0,D,2006-07
D1,14/04/07,Bielefeld,Ein Frankfurt,2,4,A,1,2,A,2006-07
D1,14/04/07,Bochum,Hertha,1,3,A,1,0,H,2006-07
D1,14/04/07,Cottbus,Wolfsburg,3,2,H,1,0,H,2006-07
D1,14/04/07,Mainz,Schalke 04,0,3,A,0,2,A,2006-07
D1,14/04/07,Nurnberg,Aachen,1,0,H,1,0,H,2006-07
D1,14/04/07,Stuttgart,Hannover,2,1,H,1,0,H,2006-07
D1,15/04/07,Bayern Munich,Leverkusen,2,1,H,1,0,H,2006-07
D1,15/04/07,Dortmund,Werder Bremen,0,2,A,0,2,A,2006-07
D1,20/04/07,Werder Bremen,Aachen,3,1,H,0,1,A,2006-07
D1,21/04/07,Ein Frankfurt,Bochum,0,3,A,0,1,A,2006-07
D1,21/04/07,Hertha,Dortmund,0,1,A,0,0,D,2006-07
D1,21/04/07,Leverkusen,Nurnberg,2,0,H,1,0,H,2006-07
D1,21/04/07,Schalke 04,Cottbus,2,0,H,0,0,D,2006-07
D1,21/04/07,Stuttgart,Bayern Munich,2,0,H,2,0,H,2006-07
D1,21/04/07,Wolfsburg,Bielefeld,2,3,A,1,1,D,2006-07
D1,22/04/07,Hamburg,Mainz,2,2,D,1,1,D,2006-07
D1,22/04/07,Hannover,M'gladbach,1,0,H,1,0,H,2006-07
D1,27/04/07,Bochum,Schalke 04,2,1,H,2,1,H,2006-07
D1,28/04/07,Aachen,Hertha,0,4,A,0,1,A,2006-07
D1,28/04/07,Bayern Munich,Hamburg,1,2,A,1,0,H,2006-07
D1,28/04/07,Dortmund,Ein Frankfurt,2,0,H,1,0,H,2006-07
D1,28/04/07,Mainz,Hannover,1,2,A,0,1,A,2006-07
D1,28/04/07,M'gladbach,Stuttgart,0,1,A,0,0,D,2006-07
D1,28/04/07,Nurnberg,Wolfsburg,1,1,D,1,1,D,2006-07
D1,29/04/07,Bielefeld,Werder Bremen,3,2,H,1,0,H,2006-07
D1,29/04/07,Cottbus,Leverkusen,2,1,H,1,1,D,2006-07
D1,4/5/2007,Hannover,Cottbus,2,0,H,1,0,H,2006-07
D1,5/5/2007,Ein Frankfurt,Aachen,4,0,H,2,0,H,2006-07
D1,5/5/2007,Hamburg,Bochum,0,3,A,0,0,D,2006-07
D1,5/5/2007,M'gladbach,Bayern Munich,1,1,D,0,1,A,2006-07
D1,5/5/2007,Schalke 04,Nurnberg,1,0,H,0,0,D,2006-07
D1,5/5/2007,Stuttgart,Mainz,2,0,H,1,0,H,2006-07
D1,5/5/2007,Wolfsburg,Dortmund,0,2,A,0,1,A,2006-07
D1,6/5/2007,Hertha,Werder Bremen,1,4,A,0,1,A,2006-07
D1,6/5/2007,Leverkusen,Bielefeld,1,2,A,1,1,D,2006-07
D1,12/5/2007,Aachen,Wolfsburg,2,2,D,0,0,D,2006-07
D1,12/5/2007,Bielefeld,Hannover,3,1,H,2,1,H,2006-07
D1,12/5/2007,Bochum,Stuttgart,2,3,A,2,1,H,2006-07
D1,12/5/2007,Cottbus,Bayern Munich,0,3,A,0,2,A,2006-07
D1,12/5/2007,Dortmund,Schalke 04,2,0,H,1,0,H,2006-07
D1,12/5/2007,Hertha,Leverkusen,2,3,A,1,2,A,2006-07
D1,12/5/2007,Mainz,M'gladbach,3,0,H,2,0,H,2006-07
D1,12/5/2007,Nurnberg,Hamburg,0,2,A,0,2,A,2006-07
D1,12/5/2007,Werder Bremen,Ein Frankfurt,1,2,A,1,1,D,2006-07
D1,19/05/07,Bayern Munich,Mainz,5,2,H,3,0,H,2006-07
D1,19/05/07,Ein Frankfurt,Hertha,1,2,A,0,0,D,2006-07
D1,19/05/07,Hamburg,Aachen,4,0,H,2,0,H,2006-07
D1,19/05/07,Hannover,Nurnberg,0,3,A,0,0,D,2006-07
D1,19/05/07,Leverkusen,Dortmund,2,1,H,1,0,H,2006-07
D1,19/05/07,M'gladbach,Bochum,0,2,A,0,1,A,2006-07
D1,19/05/07,Schalke 04,Bielefeld,2,1,H,2,0,H,2006-07
D1,19/05/07,Stuttgart,Cottbus,2,1,H,1,1,D,2006-07
D1,19/05/07,Wolfsburg,Werder Bremen,0,2,A,0,0,D,2006-07
D1,10/8/2007,Stuttgart,Schalke 04,2,2,D,0,1,A,2007-08
D1,11/8/2007,Bayern Munich,Hansa Rostock,3,0,H,1,0,H,2007-08
D1,11/8/2007,Bochum,Werder Bremen,2,2,D,0,2,A,2007-08
D1,11/8/2007,Ein Frankfurt,Hertha,1,0,H,1,0,H,2007-08
D1,11/8/2007,Hannover,Hamburg,0,1,A,0,1,A,2007-08
D1,11/8/2007,Leverkusen,Cottbus,0,0,D,0,0,D,2007-08
D1,11/8/2007,Wolfsburg,Bielefeld,1,3,A,0,1,A,2007-08
D1,12/8/2007,Dortmund,Duisburg,1,3,A,0,1,A,2007-08
D1,12/8/2007,Nurnberg,Karlsruhe,0,2,A,0,1,A,2007-08
D1,17/08/07,Karlsruhe,Hannover,1,2,A,1,0,H,2007-08
D1,18/08/07,Bielefeld,Ein Frankfurt,2,2,D,0,0,D,2007-08
D1,18/08/07,Duisburg,Wolfsburg,1,3,A,0,1,A,2007-08
D1,18/08/07,Hansa Rostock,Nurnberg,1,2,A,0,2,A,2007-08
D1,18/08/07,Hertha,Stuttgart,3,1,H,0,1,A,2007-08
D1,18/08/07,Schalke 04,Dortmund,4,1,H,2,0,H,2007-08
D1,18/08/07,Werder Bremen,Bayern Munich,0,4,A,0,1,A,2007-08
D1,19/08/07,Cottbus,Bochum,1,2,A,0,2,A,2007-08
D1,19/08/07,Hamburg,Leverkusen,1,0,H,0,0,D,2007-08
D1,24/08/07,Bochum,Hamburg,2,1,H,1,0,H,2007-08
D1,25/08/07,Bayern Munich,Hannover,3,0,H,1,0,H,2007-08
D1,25/08/07,Bielefeld,Hertha,2,0,H,0,0,D,2007-08
D1,25/08/07,Dortmund,Cottbus,3,0,H,1,0,H,2007-08
D1,25/08/07,Leverkusen,Karlsruhe,3,0,H,3,0,H,2007-08
D1,25/08/07,Nurnberg,Werder Bremen,0,1,A,0,0,D,2007-08
D1,25/08/07,Stuttgart,Duisburg,1,0,H,1,0,H,2007-08
D1,26/08/07,Ein Frankfurt,Hansa Rostock,1,0,H,1,0,H,2007-08
D1,26/08/07,Wolfsburg,Schalke 04,1,1,D,1,0,H,2007-08
D1,31/08/07,Schalke 04,Leverkusen,1,1,D,1,0,H,2007-08
D1,1/9/2007,Cottbus,Nurnberg,1,1,D,1,0,H,2007-08
D1,1/9/2007,Duisburg,Bielefeld,3,0,H,0,0,D,2007-08
D1,1/9/2007,Hannover,Bochum,3,2,H,2,1,H,2007-08
D1,1/9/2007,Hansa Rostock,Dortmund,0,1,A,0,0,D,2007-08
D1,1/9/2007,Hertha,Wolfsburg,2,1,H,1,0,H,2007-08
D1,1/9/2007,Werder Bremen,Ein Frankfurt,2,1,H,1,0,H,2007-08
D1,2/9/2007,Hamburg,Bayern Munich,1,1,D,0,0,D,2007-08
D1,2/9/2007,Karlsruhe,Stuttgart,1,0,H,0,0,D,2007-08
D1,14/09/07,Dortmund,Werder Bremen,3,0,H,3,0,H,2007-08
D1,15/09/07,Bayern Munich,Schalke 04,1,1,D,0,1,A,2007-08
D1,15/09/07,Bielefeld,Hansa Rostock,4,2,H,1,0,H,2007-08
D1,15/09/07,Ein Frankfurt,Hamburg,2,1,H,1,0,H,2007-08
D1,15/09/07,Leverkusen,Bochum,2,0,H,0,0,D,2007-08
D1,15/09/07,Nurnberg,Hannover,2,2,D,0,2,A,2007-08
D1,15/09/07,Stuttgart,Cottbus,3,0,H,0,0,D,2007-08
D1,16/09/07,Duisburg,Hertha,1,2,A,0,0,D,2007-08
D1,16/09/07,Wolfsburg,Karlsruhe,1,2,A,1,0,H,2007-08
D1,21/09/07,Bochum,Ein Frankfurt,0,0,D,0,0,D,2007-08
D1,22/09/07,Cottbus,Wolfsburg,1,2,A,1,1,D,2007-08
D1,22/09/07,Hamburg,Nurnberg,1,0,H,0,0,D,2007-08
D1,22/09/07,Hansa Rostock,Duisburg,2,0,H,1,0,H,2007-08
D1,22/09/07,Hertha,Dortmund,3,2,H,1,1,D,2007-08
D1,22/09/07,Schalke 04,Bielefeld,3,0,H,1,0,H,2007-08
D1,22/09/07,Werder Bremen,Stuttgart,4,1,H,3,1,H,2007-08
D1,23/09/07,Hannover,Leverkusen,0,3,A,0,0,D,2007-08
D1,23/09/07,Karlsruhe,Bayern Munich,1,4,A,0,2,A,2007-08
D1,25/09/07,Dortmund,Hamburg,0,3,A,0,2,A,2007-08
D1,25/09/07,Duisburg,Schalke 04,0,2,A,0,1,A,2007-08
D1,25/09/07,Hertha,Hansa Rostock,1,3,A,1,1,D,2007-08
D1,25/09/07,Wolfsburg,Werder Bremen,1,1,D,0,0,D,2007-08
D1,26/09/07,Bayern Munich,Cottbus,5,0,H,0,0,D,2007-08
D1,26/09/07,Bielefeld,Hannover,0,2,A,0,0,D,2007-08
D1,26/09/07,Ein Frankfurt,Karlsruhe,0,1,A,0,0,D,2007-08
D1,26/09/07,Nurnberg,Leverkusen,1,2,A,0,1,A,2007-08
D1,26/09/07,Stuttgart,Bochum,1,0,H,0,0,D,2007-08
D1,28/09/07,Schalke 04,Hertha,1,0,H,1,0,H,2007-08
D1,29/09/07,Bochum,Nurnberg,3,3,D,1,1,D,2007-08
D1,29/09/07,Hamburg,Wolfsburg,2,2,D,1,0,H,2007-08
D1,29/09/07,Hansa Rostock,Stuttgart,2,1,H,2,0,H,2007-08
D1,29/09/07,Karlsruhe,Dortmund,3,1,H,1,1,D,2007-08
D1,29/09/07,Leverkusen,Bayern Munich,0,1,A,0,1,A,2007-08
D1,29/09/07,Werder Bremen,Bielefeld,8,1,H,4,1,H,2007-08
D1,30/09/07,Cottbus,Ein Frankfurt,2,2,D,2,0,H,2007-08
D1,30/09/07,Hannover,Duisburg,2,1,H,1,1,D,2007-08
D1,5/10/2007,Dortmund,Bochum,2,1,H,1,1,D,2007-08
D1,6/10/2007,Bielefeld,Hamburg,0,1,A,0,0,D,2007-08
D1,6/10/2007,Duisburg,Werder Bremen,1,3,A,1,1,D,2007-08
D1,6/10/2007,Hertha,Cottbus,0,0,D,0,0,D,2007-08
D1,6/10/2007,Schalke 04,Karlsruhe,0,2,A,0,0,D,2007-08
D1,6/10/2007,Stuttgart,Hannover,0,2,A,0,1,A,2007-08
D1,6/10/2007,Wolfsburg,Hansa Rostock,1,0,H,0,0,D,2007-08
D1,7/10/2007,Bayern Munich,Nurnberg,3,0,H,2,0,H,2007-08
D1,7/10/2007,Ein Frankfurt,Leverkusen,2,1,H,0,0,D,2007-08
D1,19/10/07,Cottbus,Duisburg,1,2,A,0,1,A,2007-08
D1,20/10/07,Bochum,Bayern Munich,1,2,A,1,1,D,2007-08
D1,20/10/07,Hamburg,Stuttgart,4,1,H,3,0,H,2007-08
D1,20/10/07,Hansa Rostock,Schalke 04,1,1,D,0,1,A,2007-08
D1,20/10/07,Leverkusen,Dortmund,2,2,D,0,1,A,2007-08
D1,20/10/07,Nurnberg,Ein Frankfurt,5,1,H,1,1,D,2007-08
D1,20/10/07,Werder Bremen,Hertha,3,2,H,0,0,D,2007-08
D1,21/10/07,Hannover,Wolfsburg,2,2,D,2,2,D,2007-08
D1,21/10/07,Karlsruhe,Bielefeld,0,0,D,0,0,D,2007-08
D1,26/10/07,Ein Frankfurt,Hannover,0,0,D,0,0,D,2007-08
D1,27/10/07,Bielefeld,Cottbus,1,1,D,0,0,D,2007-08
D1,27/10/07,Hansa Rostock,Karlsruhe,0,0,D,0,0,D,2007-08
D1,27/10/07,Hertha,Bochum,2,0,H,2,0,H,2007-08
D1,27/10/07,Schalke 04,Werder Bremen,1,1,D,1,1,D,2007-08
D1,27/10/07,Stuttgart,Leverkusen,1,0,H,0,0,D,2007-08
D1,27/10/07,Wolfsburg,Nurnberg,3,1,H,2,0,H,2007-08
D1,28/10/07,Dortmund,Bayern Munich,0,0,D,0,0,D,2007-08
D1,28/10/07,Duisburg,Hamburg,0,1,A,0,1,A,2007-08
D1,2/11/2007,Cottbus,Schalke 04,1,0,H,0,0,D,2007-08
D1,3/11/2007,Bayern Munich,Ein Frankfurt,0,0,D,0,0,D,2007-08
D1,3/11/2007,Hamburg,Hertha,2,1,H,1,0,H,2007-08
D1,3/11/2007,Hannover,Dortmund,2,1,H,0,0,D,2007-08
D1,3/11/2007,Leverkusen,Bielefeld,4,0,H,3,0,H,2007-08
D1,3/11/2007,Nurnberg,Stuttgart,0,1,A,0,1,A,2007-08
D1,3/11/2007,Werder Bremen,Hansa Rostock,1,0,H,1,0,H,2007-08
D1,4/11/2007,Bochum,Wolfsburg,5,3,H,4,0,H,2007-08
D1,4/11/2007,Karlsruhe,Duisburg,1,0,H,1,0,H,2007-08
D1,9/11/2007,Duisburg,Bochum,0,2,A,0,1,A,2007-08
